"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 01:00","2021","01","14","01:00","0.6","","-1.9","","83","","0.0","","20","","5","","","","99.88","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 02:00","2021","01","14","02:00","0.7","","-1.3","","87","","0.0","","22","","5","","","","99.92","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 03:00","2021","01","14","03:00","0.8","","-1.7","","84","","0.0","","20","","5","","","","99.91","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 04:00","2021","01","14","04:00","0.9","","-1.8","","82","","0.0","","20","","5","","","","99.90","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 05:00","2021","01","14","05:00","1.0","","-1.9","","81","","0.0","","22","","4","","","","99.91","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 06:00","2021","01","14","06:00","1.0","","-2.1","","80","","0.0","","22","","5","","","","99.93","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 07:00","2021","01","14","07:00","0.6","","-2.0","","82","","0.0","","24","","3","","","","99.97","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 08:00","2021","01","14","08:00","1.0","","-1.3","","85","","0.0","","22","","7","","","","100.02","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 09:00","2021","01","14","09:00","1.2","","-1.1","","84","","0.0","","22","","4","","","","100.09","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 10:00","2021","01","14","10:00","1.6","","-1.0","","83","","0.2","","29","","2","","","","100.12","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 11:00","2021","01","14","11:00","1.8","","-0.9","","82","","0.0","","4","","2","","","","100.11","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 12:00","2021","01","14","12:00","1.7","","-1.0","","82","","0.0","","0","","1","","","","100.04","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 13:00","2021","01","14","13:00","1.8","","-1.1","","81","","0.0","","16","","2","","","","100.01","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 14:00","2021","01","14","14:00","1.9","","-1.1","","81","","0.0","","7","","3","","","","100.05","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 15:00","2021","01","14","15:00","2.0","","-0.9","","81","","0.0","","4","","4","","","","100.09","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 16:00","2021","01","14","16:00","1.8","","-1.0","","81","","0.0","","5","","5","","","","100.15","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 17:00","2021","01","14","17:00","1.2","","-1.1","","84","","0.0","","5","","6","","","","100.21","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 18:00","2021","01","14","18:00","1.2","","-1.0","","85","","0.0","","5","","4","","","","100.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 19:00","2021","01","14","19:00","1.1","","-1.1","","85","","0.0","","1","","5","","","","100.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 20:00","2021","01","14","20:00","1.0","","-0.9","","87","","0.0","","4","","5","","","","100.40","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 21:00","2021","01","14","21:00","0.8","","-1.1","","88","","0.0","","5","","5","","","","100.47","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 22:00","2021","01","14","22:00","0.5","","-1.1","","89","","0.0","","4","","5","","","","100.51","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-14 23:00","2021","01","14","23:00","0.5","","-1.2","","88","","0.0","","1","","4","","","","100.51","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 00:00","2021","01","15","00:00","0.6","","-1.2","","88","","0.0","","1","","6","","","","100.54","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 01:00","2021","01","15","01:00","0.4","","-1.3","","88","","0.0","","4","","4","","","","100.55","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 02:00","2021","01","15","02:00","0.1","","-1.4","","90","","0.0","","2","","5","","","","100.61","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 03:00","2021","01","15","03:00","-0.5","","-1.4","","93","","0.0","","1","","6","","","","100.67","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 04:00","2021","01","15","04:00","-0.8","","-1.7","","94","","0.0","","1","","7","","","","100.71","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 05:00","2021","01","15","05:00","-0.6","","-1.3","","95","","0.0","","1","","6","","","","100.74","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 06:00","2021","01","15","06:00","-1.1","","-1.8","","95","","0.0","","4","","6","","","","100.73","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 07:00","2021","01","15","07:00","-1.6","","-2.1","","97","","0.0","","36","","6","","","","100.77","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 08:00","2021","01","15","08:00","-2.3","","-2.7","","97","","0.0","","2","","4","","","","100.83","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 09:00","2021","01","15","09:00","-1.3","","-1.9","","96","","0.0","","36","","5","","","","100.86","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 10:00","2021","01","15","10:00","-1.2","","-2.3","","92","","0.0","","2","","4","","","","100.88","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 11:00","2021","01","15","11:00","0.2","","-2.8","","80","","0.0","","2","","6","","","","100.84","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 12:00","2021","01","15","12:00","0.8","","-2.8","","77","","0.0","","3","","5","","","","100.75","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 13:00","2021","01","15","13:00","1.8","","-2.7","","72","","0.0","","3","","5","","","","100.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 14:00","2021","01","15","14:00","2.5","","-2.5","","70","","0.0","","2","","7","","","","100.65","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 15:00","2021","01","15","15:00","2.8","","-2.7","","67","","0.0","","4","","7","","","","100.66","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 16:00","2021","01","15","16:00","3.0","","-3.0","","65","","0.0","","11","","6","","","","100.67","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 17:00","2021","01","15","17:00","2.4","","-2.9","","68","","0.0","","13","","4","","","","100.61","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 18:00","2021","01","15","18:00","2.1","","-2.6","","71","","0.0","","8","","3","","","","100.62","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 19:00","2021","01","15","19:00","2.4","","-2.5","","70","","0.0","","19","","3","","","","100.71","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 20:00","2021","01","15","20:00","2.3","","-2.7","","69","","0.0","","17","","4","","","","100.63","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 21:00","2021","01","15","21:00","1.8","","-2.9","","71","","0.0","","17","","6","","","","100.55","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 22:00","2021","01","15","22:00","1.8","","-3.0","","70","","0.0","","17","","8","","","","100.49","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-15 23:00","2021","01","15","23:00","1.7","","-3.6","","68","","0.0","","10","","3","","","","100.45","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 00:00","2021","01","16","00:00","1.6","","-3.5","","69","","0.0","","23","","2","","","","100.39","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 01:00","2021","01","16","01:00","1.7","","-4.1","","66","","0.0","","1","","1","","","","100.24","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 02:00","2021","01","16","02:00","2.2","","-4.5","","61","","0.0","","13","","7","","","","100.19","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 03:00","2021","01","16","03:00","1.7","","-4.3","","64","","0.0","","12","","3","","","","100.09","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 04:00","2021","01","16","04:00","1.8","","-4.1","","65","","0.0","","9","","6","","","","100.01","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 05:00","2021","01","16","05:00","0.6","","-1.7","","85","","0.0","","10","","4","","","","99.88","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 06:00","2021","01","16","06:00","-0.2","","-0.9","","95","","2.2","","3","","6","","","","99.80","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 07:00","2021","01","16","07:00","-0.4","","-1.0","","96","","2.3","","3","","6","","","","99.71","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 08:00","2021","01","16","08:00","0.2","","-0.2","","97","","1.8","","2","","7","","","","99.53","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 09:00","2021","01","16","09:00","0.4","","-0.1","","97","","1.3","","3","","5","","","","99.44","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 10:00","2021","01","16","10:00","0.4","","0.0","","97","","1.6","","3","","7","","","","99.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 11:00","2021","01","16","11:00","0.4","","0.0","","97","","0.8","","3","","4","","","","99.04","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 12:00","2021","01","16","12:00","0.2","","-0.2","","97","","0.5","","2","","10","","","","98.90","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 13:00","2021","01","16","13:00","0.2","","-0.2","","97","","1.1","","3","","11","","","","98.73","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 14:00","2021","01","16","14:00","0.1","","-0.4","","97","","1.0","","3","","11","","","","98.58","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 15:00","2021","01","16","15:00","0.0","","-0.5","","96","","0.7","","3","","12","","","","98.48","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 16:00","2021","01","16","16:00","0.2","","-0.3","","97","","0.6","","3","","7","","","","98.40","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 17:00","2021","01","16","17:00","0.1","","-0.3","","97","","5.0","","2","","8","","","","98.33","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 18:00","2021","01","16","18:00","0.1","","-0.5","","96","","0.2","","4","","4","","","","98.25","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 19:00","2021","01","16","19:00","0.0","","-0.6","","96","","0.0","","","","0","","","","98.19","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 20:00","2021","01","16","20:00","0.0","","-0.6","","96","","0.5","","","","0","","","","98.13","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 21:00","2021","01","16","21:00","-0.2","","-0.8","","95","","0.2","","","","0","","","","98.06","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 22:00","2021","01","16","22:00","-0.4","","-1.1","","95","","0.0","","","","0","","","","98.00","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-16 23:00","2021","01","16","23:00","-0.6","","-1.4","","94","","0.0","","","","0","","","","97.96","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 00:00","2021","01","17","00:00","-1.1","","-2.0","","93","","0.0","","","","0","","","","97.91","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 01:00","2021","01","17","01:00","-1.1","","-2.0","","94","","0.2","","","","0","","","","97.91","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 02:00","2021","01","17","02:00","-1.0","","-1.8","","94","","0.5","","","","0","","","","97.95","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 03:00","2021","01","17","03:00","-0.9","","-1.9","","93","","0.0","","","","0","","","","97.98","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 04:00","2021","01","17","04:00","-0.9","","-1.9","","93","","0.2","","","","0","","","","98.00","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 05:00","2021","01","17","05:00","-0.4","","-1.0","","96","","0.9","","","","0","","","","97.97","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 06:00","2021","01","17","06:00","0.3","","-0.4","","95","","0.2","","","","0","","","","97.99","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 07:00","2021","01","17","07:00","0.5","","-0.3","","94","","0.2","","","","","M","","","98.03","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 08:00","2021","01","17","08:00","0.3","","-0.6","","93","","0.2","","","","","M","","","98.07","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 09:00","2021","01","17","09:00","0.3","","-1.0","","91","","0.2","","","","","M","","","98.15","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 10:00","2021","01","17","10:00","0.6","","-1.1","","88","","5.1","","22","","5","","","","98.22","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 11:00","2021","01","17","11:00","0.6","","-1.3","","87","","1.0","","24","","5","","","","98.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 12:00","2021","01","17","12:00","1.0","","-1.8","","82","","0.0","","26","","6","","","","98.27","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 13:00","2021","01","17","13:00","0.8","","-2.1","","81","","0.0","","23","","8","","","","98.34","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 14:00","2021","01","17","14:00","0.5","","-2.3","","82","","0.0","","22","","7","","","","98.42","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 15:00","2021","01","17","15:00","-0.2","","-2.7","","83","","0.0","","22","","5","","","","98.55","","","","-2","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 16:00","2021","01","17","16:00","-0.7","","-3.0","","84","","0.0","","20","","6","","","","98.69","","","","-3","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 17:00","2021","01","17","17:00","-1.6","","-3.8","","85","","0.0","","21","","7","","","","98.81","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 18:00","2021","01","17","18:00","-2.1","","-4.5","","84","","0.0","","22","","6","","","","98.88","","","","-4","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 19:00","2021","01","17","19:00","-2.4","","-4.8","","84","","0.0","","20","","7","","","","98.94","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 20:00","2021","01","17","20:00","-3.1","","-5.5","","83","","0.0","","25","","5","","","","99.00","","","","-5","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 21:00","2021","01","17","21:00","-3.9","","-6.5","","82","","0.0","","26","","8","","","","99.04","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 22:00","2021","01","17","22:00","-4.7","","-7.2","","82","","0.0","","21","","7","","","","99.07","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-17 23:00","2021","01","17","23:00","-4.7","","-7.0","","84","","0.0","","22","","8","","","","99.09","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 00:00","2021","01","18","00:00","-4.8","","-7.6","","80","","0.0","","25","","6","","","","99.06","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 01:00","2021","01","18","01:00","-4.8","","-7.6","","80","","0.0","","27","","5","","","","99.06","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 02:00","2021","01","18","02:00","-4.7","","-7.7","","80","","0.0","","24","","3","","","","99.15","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 03:00","2021","01","18","03:00","-4.9","","-7.9","","80","","0.0","","19","","5","","","","99.18","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 04:00","2021","01","18","04:00","-5.1","","-8.1","","79","","0.0","","20","","5","","","","99.20","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 05:00","2021","01","18","05:00","-5.4","","-8.4","","79","","0.0","","23","","5","","","","99.21","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 06:00","2021","01","18","06:00","-5.7","","-8.4","","81","","0.0","","21","","3","","","","99.28","","","","-7","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 07:00","2021","01","18","07:00","-6.4","","-8.5","","85","","0.0","","23","","4","","","","99.32","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 08:00","2021","01","18","08:00","-6.5","","-9.1","","82","","0.0","","24","","4","","","","99.36","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 09:00","2021","01","18","09:00","-6.5","","-9.7","","78","","0.0","","24","","5","","","","99.43","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 10:00","2021","01","18","10:00","-6.0","","-9.9","","74","","0.0","","27","","5","","","","99.50","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 11:00","2021","01","18","11:00","-6.1","","-10.5","","71","","0.0","","22","","4","","","","99.50","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 12:00","2021","01","18","12:00","-5.5","","-11.2","","64","","0.0","","29","","6","","","","99.49","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 13:00","2021","01","18","13:00","-5.8","","-11.2","","65","","0.0","","30","","5","","","","99.54","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 14:00","2021","01","18","14:00","-5.2","","-10.8","","65","","0.0","","23","","6","","","","99.60","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 15:00","2021","01","18","15:00","-5.4","","-10.8","","66","","0.0","","25","","6","","","","99.69","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 16:00","2021","01","18","16:00","-6.6","","-10.8","","72","","0.0","","20","","5","","","","99.80","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 17:00","2021","01","18","17:00","-7.2","","-11.1","","74","","0.0","","21","","5","","","","99.90","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 18:00","2021","01","18","18:00","-7.9","","-11.3","","77","","0.0","","22","","6","","","","100.02","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 19:00","2021","01","18","19:00","-8.6","","-11.9","","77","","0.0","","22","","4","","","","100.12","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 20:00","2021","01","18","20:00","-8.7","","-12.1","","77","","0.0","","27","","7","","","","100.20","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 21:00","2021","01","18","21:00","-9.0","","-12.7","","74","","0.0","","26","","6","","","","100.29","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 22:00","2021","01","18","22:00","-9.1","","-13.2","","72","","0.0","","27","","9","","","","100.33","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-18 23:00","2021","01","18","23:00","-9.3","","-13.6","","71","","0.0","","29","","8","","","","100.37","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 00:00","2021","01","19","00:00","-9.4","","-13.9","","69","","0.0","","31","","11","","","","100.39","","","","-15","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 01:00","2021","01","19","01:00","-10.0","","-14.0","","72","","0.0","","30","","8","","","","100.42","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 02:00","2021","01","19","02:00","-9.7","","-13.9","","71","","0.0","","32","","8","","","","100.46","","","","-14","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 03:00","2021","01","19","03:00","-9.7","","-14.1","","70","","0.0","","24","","1","","","","100.53","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 04:00","2021","01","19","04:00","-10.6","","-14.6","","72","","0.0","","0","","1","","","","100.55","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 05:00","2021","01","19","05:00","-10.2","","-14.6","","70","","0.0","","34","","5","","","","100.57","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 06:00","2021","01","19","06:00","-11.3","","-14.9","","75","","0.0","","31","","2","","","","100.60","","","","-13","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 07:00","2021","01","19","07:00","-10.9","","-13.6","","80","","0.0","","","","0","","","","100.65","","","","","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 08:00","2021","01","19","08:00","-10.6","","-12.7","","85","","0.0","","29","","3","","","","100.67","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 09:00","2021","01","19","09:00","-9.2","","-12.8","","75","","0.0","","35","","2","","","","100.72","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 10:00","2021","01","19","10:00","-7.9","","-14.4","","59","","0.4","","29","","2","","","","100.73","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 11:00","2021","01","19","11:00","-7.5","","-12.6","","67","","0.0","","19","","3","","","","100.69","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 12:00","2021","01","19","12:00","-6.5","","-11.8","","66","","0.0","","18","","6","","","","100.62","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 13:00","2021","01","19","13:00","-5.5","","-12.3","","59","","0.0","","21","","2","","","","100.52","","","","-6","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 14:00","2021","01","19","14:00","-6.6","","-12.3","","64","","0.0","","21","","5","","","","100.53","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 15:00","2021","01","19","15:00","-6.5","","-11.5","","67","","0.0","","18","","7","","","","100.53","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 16:00","2021","01","19","16:00","-7.3","","-11.3","","73","","0.0","","19","","6","","","","100.54","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 17:00","2021","01","19","17:00","-7.1","","-11.3","","72","","0.0","","19","","4","","","","100.55","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 18:00","2021","01","19","18:00","-6.6","","-9.8","","78","","0.0","","19","","5","","","","100.52","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 19:00","2021","01","19","19:00","-7.0","","-9.0","","85","","0.0","","10","","3","","","","100.53","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 20:00","2021","01","19","20:00","-7.1","","-8.8","","87","","0.2","","4","","3","","","","100.47","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 21:00","2021","01","19","21:00","-7.4","","-9.0","","89","","0.0","","4","","3","","","","100.42","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 22:00","2021","01","19","22:00","-7.9","","-9.4","","89","","0.0","","1","","7","","","","100.40","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-19 23:00","2021","01","19","23:00","-7.9","","-9.7","","87","","0.0","","2","","5","","","","100.38","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 00:00","2021","01","20","00:00","-7.3","","-8.8","","89","","0.0","","32","","2","","","","100.33","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 01:00","2021","01","20","01:00","-7.4","","-9.0","","89","","0.0","","25","","1","","","","100.27","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 02:00","2021","01","20","02:00","-6.9","","-8.3","","90","","0.0","","23","","4","","","","100.26","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 03:00","2021","01","20","03:00","-8.0","","-9.2","","91","","0.0","","0","","1","","","","100.25","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 04:00","2021","01","20","04:00","-6.9","","-7.9","","92","","0.0","","36","","3","","","","100.21","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 05:00","2021","01","20","05:00","-6.9","","-7.8","","93","","0.2","","7","","2","","","","100.18","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 06:00","2021","01","20","06:00","-6.9","","-8.4","","89","","0.0","","31","","3","","","","100.22","","","","-8","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 07:00","2021","01","20","07:00","-7.1","","-8.8","","87","","0.0","","32","","3","","","","100.23","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 08:00","2021","01","20","08:00","-7.4","","-9.6","","84","","0.0","","29","","7","","","","100.26","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 09:00","2021","01","20","09:00","-7.6","","-10.1","","82","","0.0","","30","","10","","","","100.31","","","","-12","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 10:00","2021","01","20","10:00","-7.2","","-10.5","","78","","0.0","","32","","6","","","","100.36","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 11:00","2021","01","20","11:00","-7.4","","-11.6","","72","","0.0","","36","","7","","","","100.36","","","","-11","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 12:00","2021","01","20","12:00","-6.3","","-11.9","","64","","0.0","","26","","6","","","","100.34","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 13:00","2021","01","20","13:00","-5.9","","-12.6","","59","","0.0","","22","","6","","","","100.35","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 14:00","2021","01","20","14:00","-6.0","","-12.4","","61","","0.0","","26","","6","","","","100.43","","","","-9","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 15:00","2021","01","20","15:00","-6.8","","-12.8","","62","","0.0","","26","","7","","","","100.50","","","","-10","","NA"
"-73.58","45.50","MCTAVISH","7024745","2021-01-20 16:00","2021","01","20","16:00","-8.0","","-13.0","","67","","0.0","","21","","4","","","","100.57","","","","-10","","NA"
